valid_start,value,lat,long,ele
1490540400,26.8,-16.8736,145.7458,2.22
1490544000,25.0,-16.8736,145.7458,2.22
1490547600,25.2,-16.8736,145.7458,2.22
1490551200,24.9,-16.8736,145.7458,2.22
1490554800,24.6,-16.8736,145.7458,2.22
1490558400,24.9,-16.8736,145.7458,2.22
1490562000,25.3,-16.8736,145.7458,2.22
1490565600,26.0,-16.8736,145.7458,2.22
1490569200,28.3,-16.8736,145.7458,2.22
1490572800,29.8,-16.8736,145.7458,2.22
1490576400,31.8,-16.8736,145.7458,2.22
1490580000,33.2,-16.8736,145.7458,2.22
1490583600,34.1,-16.8736,145.7458,2.22
1490587200,32.4,-16.8736,145.7458,2.22
1490590800,32.4,-16.8736,145.7458,2.22
1490594400,32.4,-16.8736,145.7458,2.22
1490598000,31.4,-16.8736,145.7458,2.22
1490601600,30.4,-16.8736,145.7458,2.22
1490605200,28.7,-16.8736,145.7458,2.22
1490608800,28.1,-16.8736,145.7458,2.22
1490612400,28.1,-16.8736,145.7458,2.22
1490616000,28.3,-16.8736,145.7458,2.22
1490619600,27.1,-16.8736,145.7458,2.22
1490536800,24.2,-27.4808,153.0389,8.13
1490540400,24.5,-27.4808,153.0389,8.13
1490565600,26.1,-27.4808,153.0389,8.13
1490569200,27.1,-27.4808,153.0389,8.13
1490572800,27.5,-27.4808,153.0389,8.13
1490576400,28.1,-27.4808,153.0389,8.13
1490580000,29.4,-27.4808,153.0389,8.13
1490583600,28.6,-27.4808,153.0389,8.13
1490587200,28.4,-27.4808,153.0389,8.13
1490590800,28.4,-27.4808,153.0389,8.13
1490594400,27.2,-27.4808,153.0389,8.13
1490598000,26.7,-27.4808,153.0389,8.13
1490601600,25.5,-27.4808,153.0389,8.13
1490605200,24.8,-27.4808,153.0389,8.13
1490608800,24.2,-27.4808,153.0389,8.13
1490612400,23.8,-27.4808,153.0389,8.13
1490616000,23.2,-27.4808,153.0389,8.13
1490619600,22.8,-27.4808,153.0389,8.13
1490536800,15.6,-42.8897,147.3278,50.5
1490540400,14.9,-42.8897,147.3278,50.5
1490544000,15.0,-42.8897,147.3278,50.5
1490547600,15.3,-42.8897,147.3278,50.5
1490551200,14.8,-42.8897,147.3278,50.5
1490554800,14.2,-42.8897,147.3278,50.5
1490558400,14.0,-42.8897,147.3278,50.5
1490562000,16.0,-42.8897,147.3278,50.5
1490565600,17.5,-42.8897,147.3278,50.5
1490569200,21.2,-42.8897,147.3278,50.5
1490572800,21.8,-42.8897,147.3278,50.5
1490576400,22.1,-42.8897,147.3278,50.5
1490580000,24.6,-42.8897,147.3278,50.5
1490583600,28.1,-42.8897,147.3278,50.5
1490587200,21.3,-42.8897,147.3278,50.5
1490590800,18.4,-42.8897,147.3278,50.5
1490594400,15.4,-42.8897,147.3278,50.5
1490598000,16.9,-42.8897,147.3278,50.5
1490601600,16.6,-42.8897,147.3278,50.5
1490605200,16.1,-42.8897,147.3278,50.5
1490608800,15.8,-42.8897,147.3278,50.5
1490612400,17.0,-42.8897,147.3278,50.5
1490616000,16.6,-42.8897,147.3278,50.5
1490619600,16.2,-42.8897,147.3278,50.5
1490630400,27.5,-23.4169,119.7989,524.0
1490634000,26.9,-23.4169,119.7989,524.0
1490637600,26.0,-23.4169,119.7989,524.0
1490641200,25.3,-23.4169,119.7989,524.0
1490644800,25.2,-23.4169,119.7989,524.0
1490648400,25.6,-23.4169,119.7989,524.0
1490652000,25.1,-23.4169,119.7989,524.0
1490655600,25.5,-23.4169,119.7989,524.0
1490659200,26.9,-23.4169,119.7989,524.0
1490662800,29.0,-23.4169,119.7989,524.0
1490666400,29.5,-23.4169,119.7989,524.0
1490670000,31.6,-23.4169,119.7989,524.0
1490673600,33.0,-23.4169,119.7989,524.0
1490677200,34.0,-23.4169,119.7989,524.0
1490680800,34.6,-23.4169,119.7989,524.0
1490684400,33.6,-23.4169,119.7989,524.0
1490688000,33.1,-23.4169,119.7989,524.0
1490691600,33.0,-23.4169,119.7989,524.0
1490695200,31.7,-23.4169,119.7989,524.0
1490698800,30.4,-23.4169,119.7989,524.0
1490702400,29.8,-23.4169,119.7989,524.0
1490706000,28.8,-23.4169,119.7989,524.0
1490709600,27.2,-23.4169,119.7989,524.0
1490713200,27.1,-23.4169,119.7989,524.0
1490630400,13.9,-31.9192,115.8728,24.9
1490634000,12.1,-31.9192,115.8728,24.9
1490637600,11.3,-31.9192,115.8728,24.9
1490641200,10.8,-31.9192,115.8728,24.9
1490644800,10.6,-31.9192,115.8728,24.9
1490648400,10.9,-31.9192,115.8728,24.9
1490652000,9.9,-31.9192,115.8728,24.9
1490655600,10.0,-31.9192,115.8728,24.9
1490659200,14.2,-31.9192,115.8728,24.9
1490662800,18.1,-31.9192,115.8728,24.9
1490666400,19.8,-31.9192,115.8728,24.9
1490670000,20.8,-31.9192,115.8728,24.9
1490673600,21.5,-31.9192,115.8728,24.9
1490677200,22.1,-31.9192,115.8728,24.9
1490680800,21.3,-31.9192,115.8728,24.9
1490684400,21.6,-31.9192,115.8728,24.9
1490688000,20.8,-31.9192,115.8728,24.9
1490691600,20.5,-31.9192,115.8728,24.9
1490695200,19.2,-31.9192,115.8728,24.9
1490698800,18.7,-31.9192,115.8728,24.9
1490702400,18.2,-31.9192,115.8728,24.9
1490706000,17.7,-31.9192,115.8728,24.9
1490709600,17.5,-31.9192,115.8728,24.9
1490713200,16.6,-31.9192,115.8728,24.9
1490623200,27.7,-12.4239,130.8925,30.4
1490626800,27.8,-12.4239,130.8925,30.4
1490630400,28.0,-12.4239,130.8925,30.4
1490634000,27.8,-12.4239,130.8925,30.4
1490637600,27.6,-12.4239,130.8925,30.4
1490641200,27.8,-12.4239,130.8925,30.4
1490644800,27.9,-12.4239,130.8925,30.4
1490648400,28.0,-12.4239,130.8925,30.4
1490652000,28.3,-12.4239,130.8925,30.4
1490655600,29.2,-12.4239,130.8925,30.4
1490659200,30.6,-12.4239,130.8925,30.4
1490662800,31.0,-12.4239,130.8925,30.4
1490666400,31.2,-12.4239,130.8925,30.4
1490670000,31.7,-12.4239,130.8925,30.4
1490673600,32.5,-12.4239,130.8925,30.4
1490677200,32.3,-12.4239,130.8925,30.4
1490680800,32.9,-12.4239,130.8925,30.4
1490684400,32.8,-12.4239,130.8925,30.4
1490688000,32.3,-12.4239,130.8925,30.4
1490691600,30.3,-12.4239,130.8925,30.4
1490695200,29.4,-12.4239,130.8925,30.4
1490698800,29.2,-12.4239,130.8925,30.4
1490702400,28.8,-12.4239,130.8925,30.4
1490706000,28.5,-12.4239,130.8925,30.4
1490709600,28.1,-12.4239,130.8925,30.4
1490623200,29.8,-23.7951,133.889,546.0
1490626800,29.5,-23.7951,133.889,546.0
1490630400,28.7,-23.7951,133.889,546.0
1490634000,27.5,-23.7951,133.889,546.0
1490637600,25.4,-23.7951,133.889,546.0
1490641200,23.6,-23.7951,133.889,546.0
1490644800,23.8,-23.7951,133.889,546.0
1490648400,21.9,-23.7951,133.889,546.0
1490652000,23.7,-23.7951,133.889,546.0
1490655600,26.8,-23.7951,133.889,546.0
1490659200,28.2,-23.7951,133.889,546.0
1490662800,29.3,-23.7951,133.889,546.0
1490666400,32.0,-23.7951,133.889,546.0
1490670000,33.8,-23.7951,133.889,546.0
1490673600,34.4,-23.7951,133.889,546.0
1490677200,35.9,-23.7951,133.889,546.0
1490680800,37.2,-23.7951,133.889,546.0
1490684400,37.0,-23.7951,133.889,546.0
1490688000,36.8,-23.7951,133.889,546.0
1490691600,35.0,-23.7951,133.889,546.0
1490695200,33.0,-23.7951,133.889,546.0
1490698800,32.1,-23.7951,133.889,546.0
1490702400,30.4,-23.7951,133.889,546.0
1490706000,30.5,-23.7951,133.889,546.0
1490709600,29.5,-23.7951,133.889,546.0
1490623200,26.5,-16.8736,145.7458,2.22
1490626800,25.3,-16.8736,145.7458,2.22
1490630400,26.6,-16.8736,145.7458,2.22
1490634000,25.5,-16.8736,145.7458,2.22
1490637600,27.7,-16.8736,145.7458,2.22
1490641200,27.9,-16.8736,145.7458,2.22
1490644800,28.1,-16.8736,145.7458,2.22
1490648400,27.6,-16.8736,145.7458,2.22
1490652000,28.8,-16.8736,145.7458,2.22
1490655600,30.8,-16.8736,145.7458,2.22
1490659200,32.2,-16.8736,145.7458,2.22
1490662800,33.6,-16.8736,145.7458,2.22
1490666400,34.300000000000004,-16.8736,145.7458,2.22
1490670000,35.5,-16.8736,145.7458,2.22
1490673600,35.6,-16.8736,145.7458,2.22
1490677200,35.7,-16.8736,145.7458,2.22
1490680800,35.6,-16.8736,145.7458,2.22
1490684400,33.0,-16.8736,145.7458,2.22
1490688000,31.8,-16.8736,145.7458,2.22
1490691600,30.9,-16.8736,145.7458,2.22
1490695200,30.4,-16.8736,145.7458,2.22
1490698800,30.4,-16.8736,145.7458,2.22
1490702400,30.0,-16.8736,145.7458,2.22
1490706000,29.7,-16.8736,145.7458,2.22
1490623200,22.1,-27.4808,153.0389,8.13
1490626800,23.1,-27.4808,153.0389,8.13
1490630400,22.5,-27.4808,153.0389,8.13
1490634000,22.8,-27.4808,153.0389,8.13
1490637600,22.3,-27.4808,153.0389,8.13
1490641200,21.8,-27.4808,153.0389,8.13
1490644800,21.5,-27.4808,153.0389,8.13
1490648400,22.7,-27.4808,153.0389,8.13
1490652000,25.7,-27.4808,153.0389,8.13
1490655600,27.2,-27.4808,153.0389,8.13
1490659200,28.5,-27.4808,153.0389,8.13
1490662800,28.4,-27.4808,153.0389,8.13
1490666400,29.8,-27.4808,153.0389,8.13
1490670000,30.1,-27.4808,153.0389,8.13
1490673600,30.6,-27.4808,153.0389,8.13
1490677200,29.5,-27.4808,153.0389,8.13
1490680800,28.5,-27.4808,153.0389,8.13
1490684400,27.1,-27.4808,153.0389,8.13
1490688000,25.9,-27.4808,153.0389,8.13
1490691600,25.5,-27.4808,153.0389,8.13
1490695200,25.0,-27.4808,153.0389,8.13
1490698800,24.6,-27.4808,153.0389,8.13
1490702400,23.6,-27.4808,153.0389,8.13
1490706000,23.4,-27.4808,153.0389,8.13
1490623200,16.0,-42.8897,147.3278,50.5
1490626800,15.3,-42.8897,147.3278,50.5
1490630400,14.7,-42.8897,147.3278,50.5
1490634000,14.3,-42.8897,147.3278,50.5
1490637600,14.4,-42.8897,147.3278,50.5
1490641200,13.8,-42.8897,147.3278,50.5
1490644800,13.0,-42.8897,147.3278,50.5
1490648400,14.0,-42.8897,147.3278,50.5
1490652000,16.9,-42.8897,147.3278,50.5
1490655600,19.2,-42.8897,147.3278,50.5
1490659200,19.9,-42.8897,147.3278,50.5
1490662800,20.9,-42.8897,147.3278,50.5
1490666400,21.4,-42.8897,147.3278,50.5
1490670000,22.1,-42.8897,147.3278,50.5
1490673600,23.3,-42.8897,147.3278,50.5
1490677200,22.5,-42.8897,147.3278,50.5
1490680800,21.6,-42.8897,147.3278,50.5
1490684400,20.4,-42.8897,147.3278,50.5
1490688000,19.3,-42.8897,147.3278,50.5
1490691600,18.7,-42.8897,147.3278,50.5
1490695200,17.900000000000006,-42.8897,147.3278,50.5
1490698800,17.5,-42.8897,147.3278,50.5
1490702400,17.3,-42.8897,147.3278,50.5
1490706000,16.6,-42.8897,147.3278,50.5
1490716800,27.0,-23.4169,119.7989,524.0
1490720400,27.0,-23.4169,119.7989,524.0
1490724000,26.9,-23.4169,119.7989,524.0
1490727600,27.0,-23.4169,119.7989,524.0
1490731200,26.3,-23.4169,119.7989,524.0
1490734800,25.9,-23.4169,119.7989,524.0
1490738400,25.7,-23.4169,119.7989,524.0
1490742000,26.4,-23.4169,119.7989,524.0
1490745600,28.1,-23.4169,119.7989,524.0
1490749200,28.5,-23.4169,119.7989,524.0
1490752800,30.0,-23.4169,119.7989,524.0
1490756400,31.6,-23.4169,119.7989,524.0
1490760000,31.7,-23.4169,119.7989,524.0
1490763600,31.3,-23.4169,119.7989,524.0
1490767200,31.0,-23.4169,119.7989,524.0
1490770800,29.8,-23.4169,119.7989,524.0
1490774400,29.3,-23.4169,119.7989,524.0
1490778000,28.5,-23.4169,119.7989,524.0
1490781600,27.5,-23.4169,119.7989,524.0
1490785200,27.0,-23.4169,119.7989,524.0
1490788800,25.8,-23.4169,119.7989,524.0
1490792400,25.4,-23.4169,119.7989,524.0
1490796000,24.9,-23.4169,119.7989,524.0
1490799600,24.4,-23.4169,119.7989,524.0
1490716800,15.8,-31.9192,115.8728,24.9
1490720400,15.2,-31.9192,115.8728,24.9
1490724000,14.8,-31.9192,115.8728,24.9
1490727600,14.5,-31.9192,115.8728,24.9
1490731200,14.4,-31.9192,115.8728,24.9
1490734800,13.5,-31.9192,115.8728,24.9
1490738400,13.1,-31.9192,115.8728,24.9
1490742000,13.3,-31.9192,115.8728,24.9
1490745600,15.2,-31.9192,115.8728,24.9
1490749200,17.0,-31.9192,115.8728,24.9
1490752800,18.3,-31.9192,115.8728,24.9
1490756400,19.7,-31.9192,115.8728,24.9
1490760000,21.1,-31.9192,115.8728,24.9
1490763600,22.0,-31.9192,115.8728,24.9
1490767200,24.2,-31.9192,115.8728,24.9
1490770800,24.7,-31.9192,115.8728,24.9
1490774400,24.6,-31.9192,115.8728,24.9
1490778000,23.8,-31.9192,115.8728,24.9
1490781600,22.2,-31.9192,115.8728,24.9
1490785200,20.0,-31.9192,115.8728,24.9
1490788800,19.9,-31.9192,115.8728,24.9
1490792400,18.1,-31.9192,115.8728,24.9
1490796000,18.7,-31.9192,115.8728,24.9
1490799600,18.4,-31.9192,115.8728,24.9
1490709600,28.1,-12.4239,130.8925,30.4
1490713200,28.2,-12.4239,130.8925,30.4
1490716800,28.3,-12.4239,130.8925,30.4
1490720400,28.2,-12.4239,130.8925,30.4
1490724000,28.2,-12.4239,130.8925,30.4
1490727600,28.3,-12.4239,130.8925,30.4
1490731200,28.2,-12.4239,130.8925,30.4
1490734800,28.0,-12.4239,130.8925,30.4
1490738400,28.4,-12.4239,130.8925,30.4
1490742000,29.8,-12.4239,130.8925,30.4
1490745600,30.4,-12.4239,130.8925,30.4
1490749200,31.2,-12.4239,130.8925,30.4
1490752800,31.5,-12.4239,130.8925,30.4
1490756400,32.5,-12.4239,130.8925,30.4
1490760000,32.4,-12.4239,130.8925,30.4
1490763600,33.0,-12.4239,130.8925,30.4
1490767200,32.6,-12.4239,130.8925,30.4
1490770800,31.8,-12.4239,130.8925,30.4
1490774400,31.3,-12.4239,130.8925,30.4
1490778000,30.0,-12.4239,130.8925,30.4
1490781600,29.6,-12.4239,130.8925,30.4
1490785200,29.4,-12.4239,130.8925,30.4
1490788800,29.6,-12.4239,130.8925,30.4
1490792400,22.5,-12.4239,130.8925,30.4
1490796000,24.5,-12.4239,130.8925,30.4
1490709600,28.4,-23.7951,133.889,546.0
1490713200,27.5,-23.7951,133.889,546.0
1490716800,28.6,-23.7951,133.889,546.0
1490720400,28.1,-23.7951,133.889,546.0
1490724000,27.9,-23.7951,133.889,546.0
1490727600,27.3,-23.7951,133.889,546.0
1490731200,25.9,-23.7951,133.889,546.0
1490734800,26.0,-23.7951,133.889,546.0
1490738400,26.1,-23.7951,133.889,546.0
1490742000,28.1,-23.7951,133.889,546.0
1490745600,29.5,-23.7951,133.889,546.0
1490749200,30.9,-23.7951,133.889,546.0
1490752800,31.2,-23.7951,133.889,546.0
1490756400,32.9,-23.7951,133.889,546.0
1490760000,34.2,-23.7951,133.889,546.0
1490763600,35.1,-23.7951,133.889,546.0
1490767200,35.80000000000001,-23.7951,133.889,546.0
1490770800,36.3,-23.7951,133.889,546.0
1490774400,35.1,-23.7951,133.889,546.0
1490778000,33.0,-23.7951,133.889,546.0
1490781600,31.9,-23.7951,133.889,546.0
1490785200,31.3,-23.7951,133.889,546.0
1490788800,29.9,-23.7951,133.889,546.0
1490792400,29.7,-23.7951,133.889,546.0
1490796000,27.5,-23.7951,133.889,546.0
1490709600,29.3,-16.8736,145.7458,2.22
1490713200,28.8,-16.8736,145.7458,2.22
1490716800,29.3,-16.8736,145.7458,2.22
1490720400,27.7,-16.8736,145.7458,2.22
1490724000,28.5,-16.8736,145.7458,2.22
1490727600,27.8,-16.8736,145.7458,2.22
1490731200,27.9,-16.8736,145.7458,2.22
1490734800,28.6,-16.8736,145.7458,2.22
1490738400,30.7,-16.8736,145.7458,2.22
1490742000,32.3,-16.8736,145.7458,2.22
1490745600,33.6,-16.8736,145.7458,2.22
1490749200,34.2,-16.8736,145.7458,2.22
1490752800,35.0,-16.8736,145.7458,2.22
1490756400,32.9,-16.8736,145.7458,2.22
1490760000,32.6,-16.8736,145.7458,2.22
1490763600,32.4,-16.8736,145.7458,2.22
1490767200,32.1,-16.8736,145.7458,2.22
1490770800,30.8,-16.8736,145.7458,2.22
1490774400,30.2,-16.8736,145.7458,2.22
1490778000,29.8,-16.8736,145.7458,2.22
1490781600,29.8,-16.8736,145.7458,2.22
1490785200,29.5,-16.8736,145.7458,2.22
1490788800,29.1,-16.8736,145.7458,2.22
1490792400,29.1,-16.8736,145.7458,2.22
1490709600,23.0,-27.4808,153.0389,8.13
1490713200,23.8,-27.4808,153.0389,8.13
1490716800,22.9,-27.4808,153.0389,8.13
1490720400,23.5,-27.4808,153.0389,8.13
1490724000,23.0,-27.4808,153.0389,8.13
1490727600,22.5,-27.4808,153.0389,8.13
1490731200,22.1,-27.4808,153.0389,8.13
1490734800,23.8,-27.4808,153.0389,8.13
1490738400,26.6,-27.4808,153.0389,8.13
1490742000,27.0,-27.4808,153.0389,8.13
1490745600,26.7,-27.4808,153.0389,8.13
1490749200,28.4,-27.4808,153.0389,8.13
1490752800,29.4,-27.4808,153.0389,8.13
1490756400,28.5,-27.4808,153.0389,8.13
1490760000,26.2,-27.4808,153.0389,8.13
1490763600,26.0,-27.4808,153.0389,8.13
1490767200,25.4,-27.4808,153.0389,8.13
1490770800,25.1,-27.4808,153.0389,8.13
1490774400,25.3,-27.4808,153.0389,8.13
1490778000,25.4,-27.4808,153.0389,8.13
1490781600,25.4,-27.4808,153.0389,8.13
1490785200,25.2,-27.4808,153.0389,8.13
1490788800,25.4,-27.4808,153.0389,8.13
1490792400,25.1,-27.4808,153.0389,8.13
1490709600,16.3,-42.8897,147.3278,50.5
1490713200,16.2,-42.8897,147.3278,50.5
1490716800,16.2,-42.8897,147.3278,50.5
1490720400,15.5,-42.8897,147.3278,50.5
1490724000,15.0,-42.8897,147.3278,50.5
1490727600,16.1,-42.8897,147.3278,50.5
1490731200,15.7,-42.8897,147.3278,50.5
1490734800,16.7,-42.8897,147.3278,50.5
1490738400,18.9,-42.8897,147.3278,50.5
1490742000,21.1,-42.8897,147.3278,50.5
1490745600,22.7,-42.8897,147.3278,50.5
1490749200,23.5,-42.8897,147.3278,50.5
1490752800,23.9,-42.8897,147.3278,50.5
1490756400,24.9,-42.8897,147.3278,50.5
1490760000,25.4,-42.8897,147.3278,50.5
1490763600,24.7,-42.8897,147.3278,50.5
1490767200,14.6,-42.8897,147.3278,50.5
1490770800,12.8,-42.8897,147.3278,50.5
1490774400,12.4,-42.8897,147.3278,50.5
1490778000,10.8,-42.8897,147.3278,50.5
1490781600,12.0,-42.8897,147.3278,50.5
1490785200,11.3,-42.8897,147.3278,50.5
1490788800,11.5,-42.8897,147.3278,50.5
1490792400,11.4,-42.8897,147.3278,50.5
1490803200,24.7,-23.4169,119.7989,524.0
1490806800,24.4,-23.4169,119.7989,524.0
1490810400,24.1,-23.4169,119.7989,524.0
1490814000,23.7,-23.4169,119.7989,524.0
1490817600,23.7,-23.4169,119.7989,524.0
1490821200,22.9,-23.4169,119.7989,524.0
1490824800,22.0,-23.4169,119.7989,524.0
1490828400,22.0,-23.4169,119.7989,524.0
1490832000,24.4,-23.4169,119.7989,524.0
1490835600,25.8,-23.4169,119.7989,524.0
1490839200,27.2,-23.4169,119.7989,524.0
1490842800,28.4,-23.4169,119.7989,524.0
1490846400,28.6,-23.4169,119.7989,524.0
1490850000,29.5,-23.4169,119.7989,524.0
1490853600,30.5,-23.4169,119.7989,524.0
1490857200,30.6,-23.4169,119.7989,524.0
1490860800,29.6,-23.4169,119.7989,524.0
1490864400,28.3,-23.4169,119.7989,524.0
1490868000,26.8,-23.4169,119.7989,524.0
1490871600,25.4,-23.4169,119.7989,524.0
1490875200,25.1,-23.4169,119.7989,524.0
1490878800,24.8,-23.4169,119.7989,524.0
1490882400,24.8,-23.4169,119.7989,524.0
1490886000,24.5,-23.4169,119.7989,524.0
1490803200,17.7,-31.9192,115.8728,24.9
1490806800,16.5,-31.9192,115.8728,24.9
1490810400,15.9,-31.9192,115.8728,24.9
1490814000,15.5,-31.9192,115.8728,24.9
1490817600,14.3,-31.9192,115.8728,24.9
1490821200,13.6,-31.9192,115.8728,24.9
1490824800,12.5,-31.9192,115.8728,24.9
1490828400,12.4,-31.9192,115.8728,24.9
1490832000,16.0,-31.9192,115.8728,24.9
1490835600,18.7,-31.9192,115.8728,24.9
1490839200,21.1,-31.9192,115.8728,24.9
1490842800,23.5,-31.9192,115.8728,24.9
1490846400,24.9,-31.9192,115.8728,24.9
1490850000,26.6,-31.9192,115.8728,24.9
1490853600,27.4,-31.9192,115.8728,24.9
1490857200,27.8,-31.9192,115.8728,24.9
1490860800,26.2,-31.9192,115.8728,24.9
1490864400,24.2,-31.9192,115.8728,24.9
1490868000,22.2,-31.9192,115.8728,24.9
1490871600,21.2,-31.9192,115.8728,24.9
1490875200,20.6,-31.9192,115.8728,24.9
1490878800,19.5,-31.9192,115.8728,24.9
1490882400,18.8,-31.9192,115.8728,24.9
1490886000,18.2,-31.9192,115.8728,24.9
1490796000,25.1,-12.4239,130.8925,30.4
1490799600,25.0,-12.4239,130.8925,30.4
1490803200,24.5,-12.4239,130.8925,30.4
1490806800,24.0,-12.4239,130.8925,30.4
1490810400,25.0,-12.4239,130.8925,30.4
1490814000,24.7,-12.4239,130.8925,30.4
1490817600,24.8,-12.4239,130.8925,30.4
1490821200,26.0,-12.4239,130.8925,30.4
1490824800,26.8,-12.4239,130.8925,30.4
1490828400,27.9,-12.4239,130.8925,30.4
1490832000,29.1,-12.4239,130.8925,30.4
1490835600,30.1,-12.4239,130.8925,30.4
1490839200,30.6,-12.4239,130.8925,30.4
1490842800,31.4,-12.4239,130.8925,30.4
1490846400,31.5,-12.4239,130.8925,30.4
1490850000,31.6,-12.4239,130.8925,30.4
1490853600,31.0,-12.4239,130.8925,30.4
1490857200,30.2,-12.4239,130.8925,30.4
1490860800,30.2,-12.4239,130.8925,30.4
1490864400,29.4,-12.4239,130.8925,30.4
1490868000,28.8,-12.4239,130.8925,30.4
1490871600,28.9,-12.4239,130.8925,30.4
1490875200,28.3,-12.4239,130.8925,30.4
1490878800,27.3,-12.4239,130.8925,30.4
1490882400,27.3,-12.4239,130.8925,30.4
1490796000,27.5,-23.7951,133.889,546.0
1490799600,27.3,-23.7951,133.889,546.0
1490803200,26.2,-23.7951,133.889,546.0
1490806800,25.6,-23.7951,133.889,546.0
1490810400,24.6,-23.7951,133.889,546.0
1490814000,23.7,-23.7951,133.889,546.0
1490817600,22.3,-23.7951,133.889,546.0
1490821200,20.5,-23.7951,133.889,546.0
1490824800,20.4,-23.7951,133.889,546.0
1490828400,20.1,-23.7951,133.889,546.0
1490832000,21.4,-23.7951,133.889,546.0
1490835600,22.3,-23.7951,133.889,546.0
1490839200,23.4,-23.7951,133.889,546.0
1490842800,23.8,-23.7951,133.889,546.0
1490846400,24.8,-23.7951,133.889,546.0
1490850000,24.7,-23.7951,133.889,546.0
1490853600,25.3,-23.7951,133.889,546.0
1490857200,25.1,-23.7951,133.889,546.0
1490860800,24.4,-23.7951,133.889,546.0
1490864400,22.9,-23.7951,133.889,546.0
1490868000,21.8,-23.7951,133.889,546.0
1490871600,20.6,-23.7951,133.889,546.0
1490875200,19.3,-23.7951,133.889,546.0
1490878800,18.0,-23.7951,133.889,546.0
1490882400,17.1,-23.7951,133.889,546.0
1490796000,28.7,-16.8736,145.7458,2.22
1490799600,28.5,-16.8736,145.7458,2.22
1490803200,27.8,-16.8736,145.7458,2.22
1490806800,27.2,-16.8736,145.7458,2.22
1490810400,26.5,-16.8736,145.7458,2.22
1490814000,27.3,-16.8736,145.7458,2.22
1490817600,27.1,-16.8736,145.7458,2.22
1490821200,28.2,-16.8736,145.7458,2.22
1490824800,30.3,-16.8736,145.7458,2.22
1490828400,32.4,-16.8736,145.7458,2.22
1490832000,33.7,-16.8736,145.7458,2.22
1490835600,32.0,-16.8736,145.7458,2.22
1490839200,32.4,-16.8736,145.7458,2.22
1490842800,32.0,-16.8736,145.7458,2.22
1490846400,32.2,-16.8736,145.7458,2.22
1490850000,26.8,-16.8736,145.7458,2.22
1490853600,27.5,-16.8736,145.7458,2.22
1490857200,27.8,-16.8736,145.7458,2.22
1490860800,27.4,-16.8736,145.7458,2.22
1490864400,27.0,-16.8736,145.7458,2.22
1490868000,26.7,-16.8736,145.7458,2.22
1490871600,26.7,-16.8736,145.7458,2.22
1490875200,27.1,-16.8736,145.7458,2.22
1490878800,26.3,-16.8736,145.7458,2.22
1490796000,25.3,-27.4808,153.0389,8.13
1490799600,24.8,-27.4808,153.0389,8.13
1490803200,23.9,-27.4808,153.0389,8.13
1490806800,23.5,-27.4808,153.0389,8.13
1490810400,24.2,-27.4808,153.0389,8.13
1490814000,25.5,-27.4808,153.0389,8.13
1490817600,25.3,-27.4808,153.0389,8.13
1490821200,25.1,-27.4808,153.0389,8.13
1490824800,24.6,-27.4808,153.0389,8.13
1490828400,24.5,-27.4808,153.0389,8.13
1490832000,24.4,-27.4808,153.0389,8.13
1490835600,24.4,-27.4808,153.0389,8.13
1490839200,25.5,-27.4808,153.0389,8.13
1490842800,25.7,-27.4808,153.0389,8.13
1490846400,25.4,-27.4808,153.0389,8.13
1490850000,25.7,-27.4808,153.0389,8.13
1490853600,25.8,-27.4808,153.0389,8.13
1490857200,25.3,-27.4808,153.0389,8.13
1490860800,25.4,-27.4808,153.0389,8.13
1490864400,25.0,-27.4808,153.0389,8.13
1490868000,24.7,-27.4808,153.0389,8.13
1490871600,24.3,-27.4808,153.0389,8.13
1490875200,23.3,-27.4808,153.0389,8.13
1490878800,23.4,-27.4808,153.0389,8.13
1490796000,11.1,-42.8897,147.3278,50.5
1490799600,11.1,-42.8897,147.3278,50.5
1490803200,10.7,-42.8897,147.3278,50.5
1490806800,9.8,-42.8897,147.3278,50.5
1490810400,10.6,-42.8897,147.3278,50.5
1490814000,10.0,-42.8897,147.3278,50.5
1490817600,10.1,-42.8897,147.3278,50.5
1490821200,10.2,-42.8897,147.3278,50.5
1490824800,11.9,-42.8897,147.3278,50.5
1490828400,14.1,-42.8897,147.3278,50.5
